Image,F1,Jaccard,Recall,Precision,,,
1520.png,0.7186009538950716,0.5607940446650124,0.900398406,0.5978835978835979,,,
246.png,0.8858321870701513,0.7950617283950617,0.972809668,0.8131313131313131,,,
250.png,0.91651865,0.8459016393442623,0.91651865,0.91651865,,,
607.png,0.9437229437229437,0.8934426229508197,0.9263456090651558,0.961764706,,,
2110.png,0,0,0,0,,,
2665.png,0.8949107732980833,0.8098086124401914,0.8668373879641486,0.924863388,,,
1959.png,0,0,0,0,,,
364.png,0.9028571428571429,0.8229166666666666,0.9412765957446808,0.8674509803921568,,,
2737.png,0,0,0,0,,,
162.png,0.9655677655677656,0.933427762,0.9648609077598829,0.96627566,,,
2372.png,0.7092808850645359,0.5495238095238095,0.5495238095238095,1,,,
1475.png,0,0,0,0,,,
2216.png,0.6001121704991587,0.4286858974358974,0.4815481548154815,0.7961309523809523,,,
873.png,0.8050239234449762,0.6736736736736737,0.6923868312757202,0.9614285714285714,,,
1094.png,0.5128205128205129,0.3448275862068966,0.4846938775510204,0.5444126074498568,,,
3060.png,0.7915299731583657,0.6549851924975321,0.6595427435387674,0.9895600298284862,,,
1638.png,0.9522852837769965,0.9089165867689357,0.98340249,0.9230769230769231,,,
1748.png,0.8368421052631578,0.7194570135746606,1,0.7194570135746606,,,
947.png,0.9089236430542779,0.8330522765598651,0.9610894941634242,0.8621291448516579,,,
1374.png,0.9430604982206405,0.8922558922558923,0.9888059701492538,0.9013605442176871,,,
1671.png,0,0,0,0,,,
2296.png,0.6343244653103809,0.4644766997708174,0.7548106765983861,0.5470085470085471,,,
174.png,0.9292283086765293,0.8678117998506348,0.9042801556420234,0.9555921052631579,,,
1868.png,0,0,0,0,,,
2867.png,0.9385154507805034,0.8841536614645858,0.9671700590938936,0.911509901,,,
1602.png,0.9563812600969306,0.9164086687306502,0.9472,0.965742251,,,
1093.png,0.7585394581861014,0.6110056925996205,0.6168582375478927,0.9847094801223242,,,
660.png,0.9586092715231788,0.9205087440381559,0.9365143550343712,0.9817719372615515,,,
870.png,0.9454545454545454,0.896551724,0.9518304431599229,0.9391634980988594,,,
93.png,0.8376353039134055,0.7206303724928367,0.7750385208012327,0.9112318840579711,,,
1141.png,0.9585439838220425,0.92038835,0.9498997995991983,0.9673469387755103,,,
1710.png,0.932521563,0.873574144,0.9358452138492872,0.9292214357937311,,,
1098.png,0.7867867867867869,0.6485148514851485,0.9776119402985075,0.6582914572864321,,,
2771.png,0.8694895591647331,0.7691123653155464,0.9003003003003003,0.8407178911946158,,,
1170.png,0.9806451612903226,0.9620253164556962,0.9725776965265083,0.9888475836431226,,,
2159.png,0.5554231227651967,0.3844884488448845,0.439622642,0.7540453074433657,,,
1793.png,0.7335640138408305,0.5792349726775956,0.5792349726775956,1,,,
1500.png,0.9503397804495556,0.9053784860557769,0.9956188389923329,0.909,,,
1907.png,0.923896499,0.8585572842998586,0.8985936343449297,0.9506656225528582,,,
2654.png,0.9043927648578811,0.8254716981132075,0.8428657435279951,0.975609756,,,
2831.png,0.089722675,0.046968403,0.046968403,1,,,
2173.png,0.34193073,0.20622222222222222,0.20622222222222222,1,,,
894.png,0.8374384236453202,0.7203389830508474,0.9090909090909091,0.776255708,,,
1800.png,0.8625792811839323,0.758364312,0.758364312,1,,,
1129.png,0.9294225481209899,0.8681506849315068,0.8681506849315068,1,,,
621.png,0.8976320582877959,0.8142762723066754,0.8927536231884058,0.9025641025641026,,,
1174.png,0.9547363509099394,0.9133928571428571,0.9368131868131868,0.9733587059942912,,,
3042.png,0,0,0,0,,,
879.png,0.7867298578199052,0.6484375,1,0.6484375,,,
3056.png,0.7011952191235059,0.5398773006134969,0.8518877057115198,0.5958023019634394,,,
2827.png,0.8406417112299465,0.7250922509225092,0.9776119402985075,0.7373358348968105,,,
91.png,0,0,0,0,,,
145.png,0.9181423321082527,0.8486720197652872,0.991699747,0.8547433903576983,,,
1765.png,0.6399999999999999,0.47058823529411764,1,0.47058823529411764,,,
2249.png,0.039580908,0.020190023752969122,0.020190023752969122,1,,,
2548.png,0.9150979638878217,0.8434844192634561,0.8668122270742358,0.9690805532953621,,,
2964.png,0.25405823241432623,0.14551357733175915,0.19967598217901986,0.34915014164305946,,,
2486.png,0.8858407079646018,0.7950754567116759,0.8636755823986195,0.9091734786557675,,,
964.png,0.9195652173913044,0.8511066398390342,0.9337748344370861,0.9057815845824411,,,
1316.png,0.8447412353923206,0.7312138728323699,0.7574850299401198,0.9547169811320755,,,
954.png,0.9054441260744985,0.8272251308900523,0.9294117647058824,0.882681564,,,
134.png,0.9728116710875331,0.947062621,0.9644970414201184,0.9812709030100334,,,
351.png,0.9597197898423817,0.9225589225589226,0.9803220035778175,0.9399656946826758,,,
1873.png,0.9449990213348992,0.8957328385899814,0.9206712433257056,0.9706473663047849,,,
1646.png,0.8695652173913043,0.7692307692307693,0.7908611599297012,0.9656652360515021,,,
629.png,0.8059544658493869,0.6749779994133177,0.7069124423963133,0.9372708757637475,,,
2428.png,0.825446898,0.702775291,0.702775291,1,,,
2473.png,0.7926267281105992,0.6564885496183206,0.7870216306156406,0.7983122362869198,,,
1846.png,0.7154612386314422,0.5569790964261632,1,0.5569790964261632,,,
1895.png,0.8706125258086715,0.7708714198659354,0.995279308,0.7737003058103975,,,
2220.png,0.8392191270015354,0.7229780801209372,0.7531496062992126,0.9474987617632491,,,
1282.png,0.7931605074462217,0.6572212065813529,0.7329255861365953,0.8641826923076923,,,
2368.png,0.7979834353619014,0.6638705811863391,0.8159057437407953,0.780831572,,,
535.png,0.966643975,0.9354413702239789,0.962059621,0.9712722298221614,,,
140.png,0.964985994,0.932341001,0.9663394109396914,0.9636363636363636,,,
590.png,0.9613821138211381,0.9256360078277887,0.9536290322580645,0.9692622950819673,,,
1296.png,0.14016172506738547,0.075362319,0.075362319,1,,,
2920.png,0.9324295700063545,0.8734126984126984,0.9430162810625535,0.922077922,,,
402.png,0.9821989528795811,0.9650205761316872,0.9915433403805497,0.9730290456431535,,,
472.png,0.9353327085285847,0.8785211267605634,0.895870736,0.9784313725490196,,,
2855.png,0.7061611374407583,0.5457875457875457,0.8869047619047619,0.5866141732283464,,,
1515.png,0.8604992657856093,0.7551546391752577,0.8542274052478134,0.8668639053254438,,,
1247.png,0.9699570815450643,0.9416666666666667,0.9713467048710601,0.9685714285714285,,,
2450.png,0.7923910820208631,0.6561653116531165,0.7902896776825785,0.7945036915504512,,,
1333.png,0.9518072289156626,0.9080459770114943,0.9404761904761905,0.9634146341463414,,,
1582.png,0.8011267605633804,0.668233083,0.8865336658354115,0.7307297019527236,,,
1897.png,0.9454265949269792,0.8965014577259475,0.9520123839009288,0.9389312977099237,,,
967.png,0.8247821878025169,0.7018121911037891,0.848605578,0.8022598870056498,,,
971.png,0.9481132075471699,0.9013452914798207,0.9220183486238532,0.9757281553398058,,,
2007.png,0.7841284837033539,0.6449106449106449,0.8238213399503722,0.7480847228481298,,,
1684.png,0.9295774647887324,0.868421053,0.9195046439628483,0.939873418,,,
189.png,0.9795081967213114,0.9598393574297188,0.9668284789644013,0.9925249169435216,,,
36.png,0.9249743062692702,0.8604206500956023,0.8687258687258688,0.989010989,,,
55.png,0.901453958,0.8205882352941176,0.8429003021148036,0.96875,,,
2898.png,0.9493521790341578,0.9035874439461884,0.9572446555819477,0.9415887850467289,,,
157.png,0.9741661216481361,0.9496334077143768,0.9877320954907162,0.9609677419354838,,,
3004.png,0,0,0,0,,,
1275.png,0.9248704663212435,0.8602409638554217,0.8947368421052632,0.9571045576407506,,,
2343.png,0.9147328656233135,0.8428642466434609,0.853904282,0.9848925043579314,,,
434.png,0.9055330634278003,0.8273736128236745,1,0.8273736128236745,,,
149.png,0.9646455394760945,0.9317055909412597,0.9795386904761905,0.9501984843016962,,,
87.png,0.9724770642201834,0.9464285714285714,0.9526143790849673,0.9931856899488927,,,
2553.png,0.9006750241080039,0.8192982456140351,0.8339285714285715,0.9790356394129979,,,
1641.png,0.8890845070422536,0.8003169572107766,0.9730250481695568,0.8184764991896273,,,
1943.png,0.8820977917981072,0.7890652557319224,0.9414983164983165,0.8297477744807121,,,
2618.png,0.098039216,0.051546392,0.053106744556558685,0.6369426751592356,,,
981.png,0.018276762402088774,0.009222661,0.009222661,1,,,
1729.png,0.7258300271455419,0.5696492953130121,0.5893523228212953,0.9445652173913044,,,
2911.png,0.6129476584022039,0.44190665342601787,0.6631892697466468,0.5697823303457106,,,
2250.png,0.28669410150891633,0.16733386709367493,0.17832764505119453,0.7307692307692307,,,
1271.png,0.37500000000000006,0.23076923076923078,0.7415730337078652,0.2509505703422053,,,
1630.png,0.9352204681545999,0.878323108,0.9783599088838268,0.8957247132429614,,,
1927.png,0,0,0,0,,,
1103.png,0.3757791629563669,0.23135964912280702,0.23186813186813188,0.9906103286384976,,,
213.png,0.9425441538117595,0.8913319238900634,0.9665291150848234,0.9197207678883071,,,
1656.png,0.5751633986928104,0.4036697247706422,0.9263157894736842,0.41706161137440756,,,
2588.png,0.806060606,0.6751269035532995,0.973170732,0.6879310344827586,,,
2274.png,0.9034400948991695,0.8238857637386413,0.8876456876456876,0.9198067632850242,,,
849.png,0.962089301,0.926948052,0.9564489112227805,0.9677966101694915,,,
2986.png,0.542089552,0.37182637182637185,0.3795986622073579,0.9478079331941545,,,
1588.png,0.7294577976523198,0.5741311042674879,0.6271023546371937,0.8717434869739479,,,
2688.png,0,0,0,0,,,
1234.png,0.6032482598607889,0.4318936877076412,1,0.4318936877076412,,,
745.png,0.8854497720049743,0.7944458219687578,0.8863070539419087,0.8845941468801767,,,
387.png,0.9735785246248151,0.9485172981878089,0.9926724137931034,0.9552053090004148,,,
103.png,0.9432485322896282,0.8925925925925926,0.9691689008042895,0.9186785260482846,,,
1742.png,0.7925170068027211,0.6563380281690141,0.9628099173553719,0.6734104046242775,,,
636.png,0.9775132275132274,0.9560155239327296,0.9986486486486487,0.9572538860103627,,,
2763.png,0.8515075158571552,0.741413224,0.7601613403661185,0.9678056488248075,,,
1446.png,0.9260273972602739,0.8622448979591837,1,0.8622448979591837,,,
2342.png,0.9287997675094448,0.8670645686380901,0.890250696,0.9708383961117861,,,
2494.png,0.8232727272727273,0.6996291718170581,0.9512605042016806,0.7256410256410256,,,
2390.png,0.7753453772582358,0.633113502,0.6388791593695271,0.985945946,,,
2709.png,0,0,0,0,,,
2604.png,0.9295987887963664,0.8684582743988685,0.921,0.9383596535914417,,,
412.png,0.9749235474006117,0.951073986,0.9533492822966507,0.9974968710888611,,,
1097.png,0.8671140939597316,0.7654028436018957,0.938953488,0.8054862842892768,,,
1311.png,0.9302022178734507,0.8695121951219512,0.9152759948652118,0.9456233421750663,,,
2081.png,0.898488121,0.8156862745098039,0.8421052631578947,0.9629629629629629,,,
132.png,0.9655469422911284,0.9333888426311407,0.9739357080799305,0.9573014517506405,,,
186.png,0,0,0,0,,,
1330.png,0.8907849829351536,0.803076923,0.9388489208633094,0.8474025974025974,,,
1523.png,0.8694992412746586,0.7691275167785235,0.9212218649517685,0.8232758620689655,,,
2401.png,0.6634920634920635,0.49643705463182897,0.49643705463182897,1,,,
657.png,0.9258426966292135,0.8619246861924686,0.9381912817176318,0.9138149556400507,,,
29.png,0.9507246376811593,0.9060773480662984,0.9131403118040089,0.9915356711003628,,,
2579.png,0,0,0,0,,,
2521.png,0.6612824278022515,0.4939670932358318,0.6854388635210553,0.6387706855791963,,,
640.png,0.9387040280210157,0.8844884488448845,0.9054054054054054,0.9745454545454545,,,
2058.png,0,0,0,0,,,
1981.png,0.7349953831948293,0.581021898,0.9937578027465668,0.5831501831501832,,,
2091.png,0.7741935483870968,0.631578947,0.7600767754318618,0.7888446215139442,,,
1204.png,0.897119342,0.8134328358208955,0.8861788617886179,0.9083333333333333,,,
2451.png,0.5595441595441595,0.3884493670886076,0.6191677175283733,0.5103950103950103,,,
523.png,0.9411095305832149,0.8887694787748522,0.8897256589564282,0.998792271,,,
1393.png,0.9371727748691099,0.8817733990147784,0.9808219178082191,0.8972431077694235,,,
301.png,0.9753830263384403,0.9519489247311828,0.9632777966678001,0.9877963737796374,,,
1477.png,0.8695652173913044,0.7692307692307693,0.9859154929577465,0.7777777777777778,,,
2590.png,0.7126436781609196,0.5535714285714286,0.5535714285714286,1,,,
1461.png,0.6798469387755103,0.514975845,0.8610662358642972,0.5616438356164384,,,
1145.png,0.9550045913682277,0.9138840070298769,0.933572711,0.9774436090225563,,,
1312.png,0.9225908372827804,0.8563049853372434,0.9636963696369637,0.8848484848484849,,,
763.png,0.8449531737773153,0.7315315315315315,1,0.7315315315315315,,,
2160.png,0.6024793388429752,0.43110585452395034,0.9,0.45279503105590063,,,
2468.png,0.8096385542168675,0.680161943,0.7325581395348837,0.9048473967684022,,,
2312.png,0.9259478672985781,0.8621070049641478,0.877104377,0.9805520702634881,,,
1707.png,0.9248780487804878,0.8602540834845736,0.9386138613861386,0.9115384615384615,,,
248.png,0.9573221757322175,0.9181380417335474,0.9470198675496688,0.9678510998307953,,,
441.png,0.9331193151417869,0.8746238716148446,0.9819819819819819,0.8888888888888888,,,
2853.png,0.8491620111731845,0.7378640776699029,0.7450980392156863,0.987012987,,,
793.png,0.7442110931610124,0.5926243567753001,0.6197309417040359,0.931266846,,,
716.png,0.5970782280867106,0.4255962378233121,0.45624774936982354,0.863667348,,,
896.png,0.8317929759704251,0.7120253164556962,0.7120253164556962,1,,,
1251.png,0.9674418604651162,0.9369369369369369,0.975,0.96,,,
1071.png,0.9152000000000001,0.8436578171091446,0.8666666666666667,0.9694915254237289,,,
1714.png,0.840085288,0.7242647058823529,0.7378277153558053,0.9752475247524752,,,
2818.png,0.8574635241301908,0.750491159,1,0.750491159,,,
2230.png,0,0,0,0,,,
1665.png,0.16822429906542058,0.091836735,0.091836735,1,,,
2822.png,0.8854781582054309,0.7944915254237288,0.9640102827763496,0.8187772925764192,,,
2854.png,0.4374563242487771,0.27996422182468694,0.9542682926829268,0.28377153218495016,,,
2015.png,0.8466330465737171,0.7340534979423868,1,0.7340534979423868,,,
2685.png,0.8874024526198437,0.7975951903807615,0.8073022312373225,0.9851485148514851,,,
1309.png,0.9186046511627907,0.8494623655913979,0.9968454258675079,0.8517520215633423,,,
589.png,0.6583953680727874,0.4907521578298397,0.49318463444857497,0.9900497512437811,,,
922.png,0.9734717416378317,0.9483146067415731,0.9791183294663574,0.9678899082568807,,,
2279.png,0.5224839400428266,0.3536231884057971,0.35952848722986247,0.9556135770234987,,,
2415.png,0,0,0,0,,,
1789.png,0.780952381,0.640625,0.640625,1,,,
1276.png,0.9774266365688487,0.9558498896247241,0.9807474518686297,0.9741282339707537,,,
1991.png,0.7390255668113843,0.5860749808722264,0.9433497536945813,0.6074544012688342,,,
215.png,0.9280275116678948,0.8657195233730522,0.9051269765213225,0.952116935,,,
663.png,0.9728055077452669,0.9470509383378016,0.9495967741935484,0.9971771347918137,,,
2611.png,0,0,0,0,,,
1149.png,0.9581151832460734,0.9195979899497487,0.9457364341085271,0.9708222811671088,,,
2660.png,0.9019513370272224,0.8214129,0.9889064976228209,0.829052259,,,
251.png,0.9422382671480145,0.8907849829351536,0.9560439560439561,0.9288256227758007,,,
1231.png,0.6777963272120201,0.5126262626262627,0.8826086956521739,0.5501355013550135,,,
2675.png,0.6748216106014271,0.5092307692307693,0.5092307692307693,1,,,
1879.png,0.820472441,0.6955941255006676,0.7156593406593407,0.9612546125461254,,,
1345.png,0.9182879377431907,0.8489208633093526,0.8509615384615384,0.9971830985915493,,,
2164.png,0.9244679371261649,0.8595447490946715,0.884953395,0.9676761793826442,,,
2302.png,0.34370370370370373,0.2075134168157424,0.5658536585365853,0.24680851063829787,,,
2630.png,0.4897435897435897,0.3242784380305603,0.3242784380305603,1,,,
1067.png,0.7357330992098331,0.5819444444444445,0.8821052631578947,0.6310240963855421,,,
1002.png,0.9420084865629421,0.8903743315508021,0.9301675977653632,0.9541547277936963,,,
308.png,0.9521748539277212,0.9087154068566708,0.9151414309484193,0.9923319801533604,,,
324.png,0.79338843,0.6575342465753424,0.9887640449438202,0.6624843161856964,,,
1235.png,0.7926023778071335,0.6564551422319475,0.9900990099009901,0.6607929515418502,,,
153.png,0.9670755326016786,0.93625,0.9689521345407504,0.9652061855670103,,,
1810.png,0.8254580520732884,0.7027914614121511,0.9953488372093023,0.7051070840197694,,,
1401.png,0.887525562,0.7977941176470589,0.7992633517495396,0.9977011494252873,,,
1861.png,0.8848484848484848,0.7934782608695652,0.7963636363636364,0.9954545454545455,,,
2197.png,0.6039387308533918,0.43260188087774293,0.9971098265895953,0.4331450094161959,,,
709.png,0.9142857142857143,0.8421052631578947,0.9411764705882353,0.8888888888888888,,,
2080.png,0,0,0,0,,,
1768.png,0.9238636363636363,0.8585005279831045,0.9420625724217845,0.9063545150501672,,,
353.png,0.7949080622347949,0.6596244131455399,0.8005698005698005,0.7893258426966292,,,
181.png,0.9771615008156608,0.9553429027113237,0.9941908713692946,0.9607056936647955,,,
1801.png,0.8863109048723898,0.7958333333333333,0.8642533936651584,0.9095238095238095,,,
865.png,0.18419618528610354,0.1014405762304922,0.1014405762304922,1,,,
2378.png,0.8353286650101648,0.717222653,0.8709373528026377,0.8025173611111112,,,
605.png,0.9502262443438914,0.9051724137931034,0.9459459459459459,0.9545454545454546,,,
2148.png,0.8915956151035322,0.8043956043956044,0.8632075471698113,0.9219143576826196,,,
940.png,0.8328173374613003,0.713527851,0.9835466179159049,0.7221476510067114,,,
545.png,0.9717206132879046,0.9449966865473823,0.9868512110726644,0.9570469798657718,,,
217.png,0.880648899,0.7867494824016563,0.9535759096612296,0.8180839612486545,,,
980.png,0,0,0,0,,,
888.png,0.5719696969696969,0.4005305039787798,0.4005305039787798,1,,,
407.png,0.9568717653824037,0.9173098125689085,0.929608939,0.985781991,,,
1566.png,0.5426356589147286,0.3723404255319149,0.37433155080213903,0.9859154929577465,,,
2830.png,0.7050359712230216,0.5444444444444444,1,0.5444444444444444,,,
1841.png,0,0,0,0,,,
2790.png,0.7352993744414658,0.5814019219898248,0.5917721518987342,0.9707409155261916,,,
2847.png,0.8433540037746022,0.7291375291375292,0.7533718689788054,0.9577464788732394,,,
1084.png,0.8521739130434782,0.7424242424242424,0.9884726224783862,0.7489082969432315,,,
1723.png,0.9019607843137255,0.8214285714285714,0.9806201550387597,0.834983498,,,
2454.png,0.7992855548113418,0.6656749721085905,0.6716697936210131,0.9867695700110254,,,
1611.png,0.8853211009174312,0.7942386831275721,0.9722921914357683,0.8126315789473684,,,
1363.png,0.9550387596899225,0.913946588,0.9788135593220338,0.9323915237134208,,,
2717.png,0.7739273927392739,0.6312247644683715,1,0.6312247644683715,,,
33.png,0.7692307692307692,0.625,0.6529516994633273,0.9358974358974359,,,
2496.png,0,0,0,0,,,
2169.png,0.7218934911242604,0.5648148148148148,0.6834733893557423,0.7648902821316614,,,
2222.png,0.051565378,0.026465028355387523,0.026465028355387523,1,,,
1146.png,0.969147005,0.9401408450704225,0.9638989169675091,0.9744525547445255,,,
1893.png,0.4953478068232166,0.3292108362779741,0.7917847025495751,0.36041263700838166,,,
2499.png,0,0,0,0,,,
1236.png,0.2806304016268429,0.16321703134240095,0.9928057553956835,0.16341030195381884,,,
1250.png,0.9448529411764706,0.8954703832752613,0.9643527204502814,0.9261261261261261,,,
2923.png,0.870919881,0.771353482,0.9982993197278912,0.7723684210526316,,,
1591.png,0.9232531500572738,0.8574468085106383,0.9415887850467289,0.9056179775280899,,,
1894.png,0.013483146,0.00678733,0.007989348,0.043165468,,,
107.png,0.9460819554277499,0.897680764,0.9499518768046198,0.9422434367541767,,,
1675.png,0.844106464,0.7302631578947368,0.9024390243902439,0.7928571428571428,,,
429.png,0.9570383912248629,0.9176161262050833,0.9331550802139037,0.9821763602251408,,,
344.png,0.9576907868722815,0.9188163884673748,0.9505494505494505,0.9649402390438248,,,
2667.png,0.9056714663532178,0.8276047261009667,0.8307277628032345,0.9954780361757106,,,
367.png,0.9644484958979033,0.9313380281690141,0.9724264705882353,0.9566003616636528,,,
